Iteration	Ident	Success
1946	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1947	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1951	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1952	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1953	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1954	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1955	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1957	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1959	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1960	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1961	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1962	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1963	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1964	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1964	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	True
1965	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1966	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1966	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	True
1967	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1968	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	False
1969	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1969	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1970	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1971	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1971	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1973	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1974	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1975	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1976	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1977	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1978	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1979	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1980	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1981	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1982	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1983	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1984	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1987	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1988	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1989	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1992	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1993	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1994	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1995	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1996	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1996	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
